rowID,studyID,armID,study_name,manga,study_year,pub_year,drug_name,drug_abbrev,Ntotal,Published,age_mean,age_sd,_Female,Dosing_schedule,Dose_range,Sponsoredbythisdrugcompanyo,Investigational_Comparator,ascale,baseline_mean,V,mean_efficacy,Imputation,Responders,IMPUTEDresp,Unpublished,Recruitment,type,Patient_status,Placebo_run_in,weeks,Rescue_med,Sequence_generation,Allocation_concealment,Blinding_participant,Blinding_therapist,Blinding_assessor,AP,Selective_reporting_bias,dropoutSTUDY,dropoutARM,dropoutDIFF,OverallRoB,PLAresp,Narms,PLAprop,Overall_arm_RoB,PC,PLAprob,PC2,PC3,t
r32,392,2,Study 043,1,2006,2006,citalopram,cita,176,No pub data and R from unpub data,41.5,12,0.595,Flexible,Licensed,No,Comparator,HAMD21,27.4,6,-15,LOCF,98,0,Yes,Europe,Multi-center,Outpatients only,Unclear,24,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Unclear risk of bias,0.203342618,0.164772727,0.038569891,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,4
r31,392,1,Study 043,1,2006,2006,reboxetine,rebo,183,No pub data and R from unpub data,42.8,13.3,0.689,Flexible,Licensed,Yes,Investigational,HAMD21,27.4,6,-13,LOCF,77,0,Yes,Europe,Multi-center,Outpatients only,Unclear,24,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Unclear risk of bias,NA,0.240437158,0.03709454,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,14
r33,393,1,Schwartz2002 (iQWIG),0,2002,2002,reboxetine,rebo,80,R from pub data and no or inadequate unpub data,41.9,NA,0.7125,Flexible,Licensed,Unclear,Investigational,HAMD17,28.6,8,13.4,Others,45,0,No,NA,Multi-center,Other/Unclear/Not stated,Unclear,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,NA,NA,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,14
r34,393,2,Schwartz2002 (iQWIG),0,2002,2002,venlafaxine,venl,87,R from pub data and no or inadequate unpub data,42.2,NA,0.666666667,Flexible,Licensed,Unclear,Unclear,HAMD17,28.8,8,12.2,Others,48,0,No,NA,Multi-center,Other/Unclear/Not stated,Unclear,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,NA,NA,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,17
r38,395,2,Studie032 (M2020/0032),0,2001,NA,fluoxetine,fluo,42,No pub data and R from unpub data,35.98,12.7,0.619,Flexible,Licensed,No,Comparator,HAMD21,28.33,8,-14.78,LOCF,23,0,Yes,Asia,Multi-center,Both,Yes,8,Yes,Low risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,0.329411765,0.30952381,0.019887955,Low risk,NA,2,0,Low risk,0,0,0,0,8
r37,395,1,Studie032 (M2020/0032),0,2001,NA,reboxetine,rebo,43,No pub data and R from unpub data,40.65,14.57,0.628,Flexible,Licensed,Yes,Investigational,HAMD21,27.23,8,-14.05,LOCF,21,0,Yes,Asia,Multi-center,Both,Yes,8,Yes,Low risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,NA,0.348837209,0.019425445,Low risk,NA,2,0,Moderate risk,0,0,0,0,14
s05,397,2,Cohn1990,0,1990,1990,amitriptyline,amit,80,R from pub data and no or inadequate unpub data,70.6,NA,0.463,Flexible,Licensed,No,Unclear,HAMD17,25.2,8,-14.2,Others,40,0,No,North America,Multi-center,Outpatients only,Yes,8,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0.497925311,0.5125,0.014574689,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,2
s04,397,1,Cohn1990,0,1990,1990,sertraline,sert,161,R from pub data and no or inadequate unpub data,70.2,NA,0.497,Flexible,Licensed,Unclear,Unclear,HAMD17,23.7,8,-13.3,Others,84,0,No,North America,Multi-center,Outpatients only,Yes,8,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,0.49068323,0.007242081,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,15
s07,398,2,Aguglia1993,1,1993,1993,fluoxetine,fluo,56,R imputed from pub data and no or inadequate unpub data,58.9,17.3,NA,Flexible,Licensed,No,Comparator,HAMD17,25.1,8,10.6,Others,26,1,No,Europe,Multi-center,Outpatients only,Yes,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Low risk of bias,0.444444444,0.553571429,0.109126984,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,8
s06,398,1,Aguglia1993,1,1993,1993,sertraline,sert,52,R imputed from pub data and no or inadequate unpub data,57.5,15.5,NA,Flexible,Licensed,No,Investigational,HAMD17,24.8,8,9.2,Others,35,1,No,Europe,Multi-center,Outpatients only,Yes,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Low risk of bias,NA,0.326923077,0.117521368,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,15
s09,399,2,Bersani1994,0,1994,1994,amitriptyline,amit,34,R imputed from pub data and no or inadequate unpub data,46.9,12,0.632,Flexible,Licensed,Unclear,Comparator,HAMD21,32,8,16,OC,17,1,No,Europe,Unclear,Outpatients only,Unclear,8,No,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0.102941176,0.117647059,0.014705882,Low risk,NA,2,0,Moderate risk,0,0,0,0,2
s08,399,1,Bersani1994,0,1994,1994,sertraline,sert,34,R imputed from pub data and no or inadequate unpub data,47.2,12,0.632,Flexible,Licensed,Unclear,Investigational,HAMD21,33,8,16,OC,18,1,No,Europe,Unclear,Outpatients only,Unclear,8,No,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,0.088235294,0.014705882,Low risk,NA,2,0,Moderate risk,0,0,0,0,15
s11,400,2,Moon1994,0,1994,1994,clomipramine,clom,55,R from pub data and no or inadequate unpub data,45,NA,0.6,Flexible,Licensed,No,Comparator,HAMD17,22.7,6,-11.3,Others,29,0,No,Europe,Multi-center,Outpatients only,Yes,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,NA,NA,Moderate risk,NA,NA,0,Moderate risk,0,0,0,0,5
s10,400,1,Moon1994,0,1994,1994,sertraline,sert,51,R from pub data and no or inadequate unpub data,42,NA,0.41,Flexible,Licensed,Yes,Investigational,HAMD17,23.9,6,-12.5,Others,28,0,No,Europe,Multi-center,Outpatients only,Yes,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,NA,NA,Moderate risk,NA,NA,0,Moderate risk,0,0,0,0,15
s15,402,2,Bennie1995,1,1995,1995,fluoxetine,fluo,144,R from pub data and no or inadequate unpub data,49.9,NA,NA,Flexible,Licensed,No,Comparator,HAMD17,23.4,6,12.6,Others,63,0,No,Europe,Multi-center,Outpatients only,Yes,6,Yes,Low risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Unclear risk of bias,0.164335664,0.159722222,0.004613442,Low risk,NA,2,0,Low risk,0,0,0,0,8
s14,402,1,Bennie1995,1,1995,1995,sertraline,sert,142,R from pub data and no or inadequate unpub data,49.9,NA,NA,Flexible,Licensed,Yes,Investigational,HAMD17,23.2,6,11.9,Others,73,0,No,Europe,Multi-center,Outpatients only,Yes,6,Yes,Low risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Unclear risk of bias,NA,0.169014085,0.00467842,Low risk,NA,2,0,Moderate risk,0,0,0,0,15
s17,403,2,vanMoffaert1995a,1,1995,1995,fluoxetine,fluo,82,R from pub data and no or inadequate unpub data,48.4,NA,NA,Flexible,Licensed,No,Comparator,HAMD17,23.2,8,-10.2,Others,48,0,No,Europe,Multi-center,Other/Unclear/Not stated,Yes,8,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Unclear risk of bias,0.181818182,0.195121951,0.013303769,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,8
s16,403,1,vanMoffaert1995a,1,1995,1995,sertraline,sert,83,R from pub data and no or inadequate unpub data,46.1,NA,NA,Flexible,Licensed,Yes,Investigational,HAMD17,24.5,8,-10.8,Others,49,0,No,Europe,Multi-center,Other/Unclear/Not stated,Yes,8,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Unclear risk of bias,NA,0.168674699,0.013143483,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,15
s23,405,1,Ekselius1997,1,1997,1997,citalopram,cita,200,R from pub data and no or inadequate unpub data,48.1,12,NA,Flexible,Licensed,No,Comparator,MADRS,28.3,12,10.4,Others,136,0,No,Europe,Multi-center,Outpatients only,Yes,12,No,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Unclear risk of bias,NA,0.155,0.025,Low risk,NA,2,0,Low risk,0,0,0,0,4
s24,405,2,Ekselius1997,1,1997,1997,sertraline,sert,200,R from pub data and no or inadequate unpub data,47.3,13.3,NA,Flexible,Licensed,Yes,Investigational,MADRS,28.3,12,11,Others,139,0,No,Europe,Multi-center,Outpatients only,Yes,12,No,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Unclear risk of bias,0.18,0.205,0.025,Low risk,NA,2,0,Moderate risk,0,0,0,0,15
s27,407,1,Moller1998 (Hegerl1997),0,1997,1998,amitriptyline,amit,79,R from pub data and no or inadequate unpub data,49.5,12.9,0.71,Flexible,Licensed,No,Comparator,HAMD21,29.1,6,-16.5,Others,40,0,No,Europe,Multi-center,Inpatients only,No,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,0.17721519,0.01653481,Low risk,NA,2,0,Low risk,0,0,0,0,2
s28,407,2,Moller1998 (Hegerl1997),0,1997,1998,sertraline,sert,81,R from pub data and no or inadequate unpub data,47.7,13,0.69,Flexible,Licensed,Yes,Investigational,HAMD21,28.3,6,-13.6,Others,32,0,No,Europe,Multi-center,Inpatients only,No,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0.19375,0.209876543,0.016126543,Low risk,NA,2,0,Moderate risk,0,0,0,0,15
s30,408,2,Sechter1999,1,1999,1999,fluoxetine,fluo,120,R from pub data and no or inadequate unpub data,42.5,11.1,NA,Flexible,Licensed,No,Comparator,HAMD17,24.9,8,NA,OC,35,0,No,Europe,Multi-center,Outpatients only,No,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Unclear risk of bias,NA,NA,NA,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,8
s29,408,1,Sechter1999,1,1999,1999,sertraline,sert,118,R from pub data and no or inadequate unpub data,43.4,12.3,NA,Flexible,Licensed,Yes,Investigational,HAMD17,24.5,8,NA,OC,48,0,No,Europe,Multi-center,Outpatients only,No,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Unclear risk of bias,NA,NA,NA,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,15
s32,409,2,Newhouse2000,1,2000,2000,fluoxetine,fluo,119,R from pub data and no or inadequate unpub data,67,5.9,NA,Flexible,Licensed,No,Comparator,HAMD24,25,12,-11.3,Others,84,0,No,North America,Multi-center,Outpatients only,Yes,12,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0.322033898,0.327731092,0.005697194,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,8
s31,409,1,Newhouse2000,1,2000,2000,sertraline,sert,117,R from pub data and no or inadequate unpub data,68,5.3,NA,Flexible,Licensed,Yes,Investigational,HAMD24,25.1,12,-11.3,Others,85,0,No,North America,Multi-center,Outpatients only,Yes,12,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,0.316239316,0.005794582,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,15
s33,410,1,Aberg-Wisted2000,1,2000,2000,paroxetine,paro,177,R from pub data and no or inadequate unpub data,NA,NA,NA,Flexible,Licensed,No,Comparator,MADRS,30.7,8,-18.3,Others,112,0,No,Europe,Multi-center,Outpatients only,No,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Unclear risk of bias,NA,0.146892655,0.020246155,Low risk,NA,2,0,Low risk,0,0,0,0,13
s34,410,2,Aberg-Wisted2000,1,2000,2000,sertraline,sert,176,R from pub data and no or inadequate unpub data,NA,NA,NA,Flexible,Licensed,No,Investigational,MADRS,30.3,8,-16.9,Others,111,0,No,Europe,Multi-center,Outpatients only,No,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Unclear risk of bias,0.16713881,0.1875,0.02036119,Low risk,NA,2,0,Low risk,0,0,0,0,15
s36,411,2,Moller2000,0,2000,2000,amitriptyline,amit,124,R from pub data and no or inadequate unpub data,48.1,14,NA,Flexible,Licensed,No,Comparator,HAMD21,27.5,6,10.6,Others,71,0,No,Europe,Multi-center,Outpatients only,No,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0.125,0.129032258,0.004032258,Low risk,NA,2,0,Low risk,0,0,0,0,2
s35,411,1,Moller2000,0,2000,2000,sertraline,sert,116,R from pub data and no or inadequate unpub data,47.7,13.2,NA,Flexible,Licensed,Yes,Investigational,HAMD21,27.1,6,11.7,Others,51,0,No,Europe,Multi-center,Outpatients only,No,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,0.120689655,0.004310345,Low risk,NA,2,0,Moderate risk,0,0,0,0,15
s38,412,2,Lepine2000,0,2000,2000,clomipramine,clom,84,R from pub data and no or inadequate unpub data,41.8,NA,0.69,Flexible,Licensed,No,Comparator,HAMD17,29.6,8,12.7,Others,54,0,No,NA,Multi-center,Outpatients only,Yes,8,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0.192771084,0.226190476,0.033419392,Low risk,NA,2,0,Low risk,0,0,0,0,5
s37,412,1,Lepine2000,0,2000,2000,sertraline,sert,82,R from pub data and no or inadequate unpub data,42.3,NA,0.707,Flexible,Licensed,Yes,Investigational,HAMD17,29.8,8,12.3,Others,53,0,No,NA,Multi-center,Outpatients only,Yes,8,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,0.158536585,0.034234499,Low risk,NA,2,0,Moderate risk,0,0,0,0,15
s40,413,2,Sir2005,1,2003,2005,sertraline,sert,79,R from pub data and no or inadequate unpub data,37.3,13.5,NA,Flexible,Licensed,Yes,Investigational,HAMD17,23.4,8,-15.9,LOCF,56,0,No,NA,Multi-center,Outpatients only,Unclear,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0.233128834,0.164556962,0.068571872,Moderate risk,NA,2,0,High risk,0,0,0,0,15
s39,413,1,Sir2005,1,2003,2005,venlafaxine,venl,84,R from pub data and no or inadequate unpub data,36.8,12.4,NA,Flexible,Licensed,No,Comparator,HAMD17,23.5,8,-14.3,LOCF,56,0,No,NA,Multi-center,Outpatients only,Unclear,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,0.297619048,0.064490213,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,17
s42,414,2,Shelton2006 (NCT00179283),1,2003,2006,sertraline,sert,82,R from pub data and no or inadequate unpub data,41.2,12,NA,Flexible,Licensed,Yes,Investigational,HAMD17,22.1,8,10.8,Others,45,0,Yes,North America,Multi-center,Outpatients only,Unclear,8,No,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0.1875,0.231707317,0.044207317,Low risk,NA,2,0,Moderate risk,0,0,0,0,15
s41,414,1,Shelton2006 (NCT00179283),1,2003,2006,venlafaxine,venl,78,R from pub data and no or inadequate unpub data,37.2,11.6,NA,Flexible,Licensed,Unclear,Comparator,HAMD17,22.4,8,9.7,Others,49,0,Yes,North America,Multi-center,Outpatients only,Unclear,8,No,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,0.141025641,0.046474359,Low risk,NA,2,0,Moderate risk,0,0,0,0,17
t20,436,1,Blacker1988,0,1988,1988,amitriptyline,amit,44,R imputed from pub data and no or inadequate unpub data,42,12.5,NA,Fixed,Licensed,No,Comparator,HAMD21,26.7,6,7.4,Others,29,1,No,Europe,Multi-center,Outpatients only,Unclear,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,0.181818182,0.048951049,Moderate risk,NA,4,0,Moderate risk,0,0,0,0,2
t21,436,2,Blacker1988,0,1988,1988,trazodone,traz,112,R imputed from pub data and no or inadequate unpub data,45,12.8,NA,Fixed,Licensed,Unclear,Investigational,HAMD21,26.3,NA,NA,OC,58,1,No,Europe,Multi-center,Outpatients only,Unclear,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0.230769231,0.25,0.019230769,Moderate risk,NA,4,0,Moderate risk,0,0,0,0,16
t22,437,1,Altamura1989b,0,1989,1989,amitriptyline,amit,37,R imputed from pub data and no or inadequate unpub data,66.43,5.59,0.568,Fixed,Licensed,Unclear,Comparator,HAMD21,29.03,5,10.63,Others,21,1,No,Europe,Multi-center,Inpatients only,Unclear,5,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,0.135135135,0.011847464,Low risk,NA,3,0,Moderate risk,0,0,0,0,2
t23,437,2,Altamura1989b,0,1989,1989,trazodone,traz,36,R imputed from pub data and no or inadequate unpub data,64.61,5.7,0.611,Fixed,Licensed,Unclear,Investigational,HAMD21,29.68,5,10.65,Others,21,1,No,Europe,Multi-center,Inpatients only,Unclear,5,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0.123287671,0.111111111,0.01217656,Low risk,NA,3,0,Moderate risk,0,0,0,0,16
t24,438,1,Kasper2005b,0,2005,2005,paroxetine,paro,53,R from pub data and no or inadequate unpub data,44.3,11.28,0.679245283,Flexible,Licensed,Unclear,Comparator,HAMD17,20.9,8,-15,LOCF,48,0,No,Europe,Multi-center,Outpatients only,Yes,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,0,0.046296296,Low risk,NA,2,0,Moderate risk,0,0,0,0,13
t25,438,2,Kasper2005b,0,2005,2005,trazodone,traz,55,R from pub data and no or inadequate unpub data,43.5,12.23,0.581818182,Flexible,Licensed,Unclear,Investigational,HAMD17,21,8,-14.6,LOCF,48,0,No,Europe,Multi-center,Outpatients only,Yes,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0.046296296,0.090909091,0.044612795,Low risk,NA,2,0,Moderate risk,0,0,0,0,16
t26,439,1,Munizza2006,0,2006,2006,sertraline,sert,60,R from pub data and no or inadequate unpub data,46.9,10.55,0.7,Flexible,Licensed,No,Comparator,HAMD17,21.9,6,9.5,LOCF,37,0,No,Europe,Multi-center,Outpatients only,Unclear,6,Yes,Low risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,0.133333333,0.026775956,Low risk,NA,2,0,Low risk,0,0,0,0,15
t27,439,2,Munizza2006,0,2006,2006,trazodone,traz,62,R from pub data and no or inadequate unpub data,45,11.5,0.596774194,Flexible,Licensed,Yes,Investigational,HAMD17,21.7,6,8.6,LOCF,46,0,No,Europe,Multi-center,Outpatients only,Unclear,6,Yes,Low risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0.106557377,0.080645161,0.025912216,Low risk,NA,2,0,Moderate risk,0,0,0,0,16
v033,457,1,Clerc1994,1,1994,1994,fluoxetine,fluo,34,R from pub data and no or inadequate unpub data,53.6,NA,NA,Fixed,Licensed,No,Comparator,HAMD21,29.70000076,6,17.39999962,Others,17,0,No,Europe,Multi-center,Inpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,0.352941176,0.088235294,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,8
v034,457,2,Clerc1994,1,1994,1994,venlafaxine,venl,34,R from pub data and no or inadequate unpub data,49,NA,NA,Fixed,Licensed,Yes,Investigational,HAMD21,29.10000038,6,11,Others,24,0,No,Europe,Multi-center,Inpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0.264705882,0.176470588,0.088235294,Moderate risk,NA,2,0,High risk,0,0,0,0,17
v039,460,1,Dierick1996,1,1994,1996,fluoxetine,fluo,161,R from pub data and no or inadequate unpub data,43.2,13,0.64,Fixed,Licensed,No,Comparator,HAMD17,26.6,8,12.39999962,Others,95,0,No,Europe,Multi-center,Outpatients only,Unclear,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,0.248447205,3.96E-05,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,8
v040,460,2,Dierick1996,1,1994,1996,venlafaxine,venl,153,R from pub data and no or inadequate unpub data,43.7,12.5,0.65,Flexible,Licensed,Yes,Investigational,HAMD17,27,8,10.69999981,Others,107,0,No,Europe,Multi-center,Outpatients only,Unclear,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0.248407643,0.248366013,4.16E-05,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,17
v048,464,1,Tylee1997,1,1997,1997,fluoxetine,fluo,170,R from pub data and no or inadequate unpub data,45.5,14.3,0.747,Fixed,Licensed,No,Comparator,HAMD17,22.5,NA,NA,OC,58,0,No,Europe,Multi-center,Outpatients only,Unclear,12,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,0.270588235,0.002139037,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,8
v049,464,2,Tylee1997,1,1997,1997,venlafaxine,venl,171,R from pub data and no or inadequate unpub data,43.5,14,0.678,Fixed,Licensed,Yes,Investigational,HAMD17,22.39999962,NA,NA,OC,67,0,No,Europe,Multi-center,Outpatients only,Unclear,12,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0.272727273,0.274853801,0.002126528,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,17
v050,465,1,Hackett1998,1,1998,1998,fluvoxamine,fluv,34,R imputed from pub data and no or inadequate unpub data,NA,NA,NA,Fixed,Licensed,No,Comparator,MADRS,31.6,6,10.47,Others,14,1,No,Europe,Multi-center,Outpatients only,No,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Unclear risk of bias,NA,0.382352941,0.103073662,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,9
v051,465,2,Hackett1998,1,1998,1998,venlafaxine,venl,77,R imputed from pub data and no or inadequate unpub data,NA,NA,NA,Fixed,Licensed,Yes,Investigational,MADRS,32.2,6,8.98,Others,48,1,No,Europe,Multi-center,Outpatients only,No,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Unclear risk of bias,0.279279279,0.233766234,0.045513046,Moderate risk,NA,2,0,High risk,0,0,0,0,17
v052,466,1,Costaesilva1998,1,1998,1998,fluoxetine,fluo,186,R from pub data and no or inadequate unpub data,39.8,10.3,NA,Flexible,Licensed,No,Comparator,HAMD17,29.70000076,8,10.19999981,Others,153,0,No,South America,Multi-center,Outpatients only,No,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,0.096774194,0.026262456,Low risk,NA,2,0,Low risk,0,0,0,0,8
v053,466,2,Costaesilva1998,1,1998,1998,venlafaxine,venl,196,R from pub data and no or inadequate unpub data,40.5,10.7,NA,Flexible,Licensed,Yes,Investigational,HAMD17,30.39999962,8,9.800000191,Others,170,0,No,South America,Multi-center,Outpatients only,No,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0.123036649,0.147959184,0.024922534,Low risk,NA,2,0,Moderate risk,0,0,0,0,17
v054,467,1,McPartlin1998,1,1998,1998,paroxetine,paro,178,R from pub data and no or inadequate unpub data,44,14,NA,Fixed,Licensed,No,Comparator,HAMD17,23,12,-14.1,Others,117,0,No,Europe,Multi-center,Outpatients only,Unclear,12,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,0.292134831,0.017896604,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,13
v055,467,2,McPartlin1998,1,1998,1998,venlafaxine,venl,183,R from pub data and no or inadequate unpub data,45,15,NA,Fixed,Licensed,Yes,Investigational,HAMD17,23,12,-14.7,Others,130,0,No,Europe,Multi-center,Outpatients only,Unclear,12,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0.274238227,0.256830601,0.017407626,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,17
v057,468,2,Samuelian1998,0,1998,1998,clomipramine,clom,50,R from pub data and no or inadequate unpub data,47,11,NA,Flexible,Licensed,No,Comparator,HAMD21,27.8,6,16.8,Others,20,0,No,Europe,Multi-center,Outpatients only,Yes,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0.352941176,0.36,0.007058824,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,5
